,cid,text,time,author,channel,votes,photo,heart
579,UgxuqjQQinWOP9UdSB94AaABAg,Anyone after listening to Emma Hester,2 hours ago,Sing Your Song,UCi0MXLKKbpB5VGyAtLoPM8w,3,https://yt3.ggpht.com/ytc/AAUvwnjaIPkF4_M039hCU3pYSr-ysYYMuJehBLAHZP9eWw=s176-c-k-c0x00ffffff-no-rj,False
580,Ugx_WvkORZwnK3PrdXl4AaABAg,"Wed
       12.05.2021
                           202 million views",2 hours ago,ksp farme,UCeo5TCnJu9Slx8rnw37ITgw,4,https://yt3.ggpht.com/ytc/AAUvwnjUzossL1flBOg-CK7kKSUo7FJzG7dJFhxlcQ=s176-c-k-c0x00ffffff-no-rj,False
581,Ugw_L0Ih4jeXBjdb2ht4AaABAg.9NEi30avqma9NEk5ELvzzF, @Mani K.V  I am waiting for u on that earth..when will u finish ur first earth...after finishing that let me know..I will give u a party..👍,2 hours ago,Vicky S,UC_QFmEQpCWacPFbZ9Z_HIbA,1,https://yt3.ggpht.com/ytc/AAUvwniiza8jK3eabiu5LnakVZPQU9siNZ-438O-Ot9n=s176-c-k-c0x00ffffff-no-rj,False
582,Ugw_L0Ih4jeXBjdb2ht4AaABAg.9NEi30avqma9NEj_6llCoQ,"Please wait, we are in the process of finishing this earth. Will soon come to yours to finish that aswell.",2 hours ago,Mani K.V,UCYSKkv7ocOw8axnysSgT2Kg,0,https://yt3.ggpht.com/ytc/AAUvwniEq2FPwqyBGUSMhgq8YWYc9sKRiF8-qwLGtQ=s176-c-k-c0x00ffffff-no-rj,False
583,UgwMeGenRazKCQUsoAR4AaABAg,Congrats maajja for 1 m subscriber all pride to enjoy enjjami and btw enjoy enjaami 200m odiya odiya,3 hours ago,bharath kausik,UCA-RkUESwqKi1sCJlnhKoIg,2,https://yt3.ggpht.com/ytc/AAUvwnhxjV1QYgq6wMF3xpenf_pboddeNzwb70DUnA=s176-c-k-c0x00ffffff-no-rj,False
584,UgygHoww0OF4wQicsXp4AaABAg,Really got me goosebumps,3 hours ago,bharath kausik,UCA-RkUESwqKi1sCJlnhKoIg,2,https://yt3.ggpht.com/ytc/AAUvwnhxjV1QYgq6wMF3xpenf_pboddeNzwb70DUnA=s176-c-k-c0x00ffffff-no-rj,False
585,UgxckgHrPOADX6Q8BMF4AaABAg,semma song,3 hours ago,b.geetha b.geetha,UCLkyI9DO7R3RJjutfhZVxgQ,2,https://yt3.ggpht.com/ytc/AAUvwnh4sjGCsk76mbOVDmHOoVoIs-NZebk910pGJw=s176-c-k-c0x00ffffff-no-rj,False
586,Ugwwwv8yt5RYGJorAth4AaABAg,Song🔥Dhee🔥,3 hours ago,Aarshi Alocious,UC9FUvClB9sgxpsh2gUW16TQ,3,https://yt3.ggpht.com/ytc/AAUvwniSd5sCzJ6xeO9rcLd8tSnstqXvkeEbRn4qU0fa=s176-c-k-c0x00ffffff-no-rj,False
587,UgyM6NR8Jr0vQeDalkB4AaABAg,ᒪIKE Tᕼᗩ SOᑎG,3 hours ago,Dharun Devasri,UCuJxttNuTzmuuzjwcSDYp3Q,2,https://yt3.ggpht.com/ytc/AAUvwnjq4zBxL1kIUOJk8Ke1a-8LD4B18snfoYcifg=s176-c-k-c0x00ffffff-no-rj,False
588,UgyJa6WuU_-90_j5y5R4AaABAg,Song is good,3 hours ago,Geetha B,UC0ZKqZfQ_uw4SmObex8ey6A,2,https://yt3.ggpht.com/ytc/AAUvwniQNA0yMxnaZtO2ZR3dMOeaT8ozRGrYhPON6g=s176-c-k-c0x00ffffff-no-rj,False
589,Ugy7ijUIZbQ3JuzaE5R4AaABAg,Rowdy baby 💓  Enjoy Enjami,3 hours ago,Childy Express 123,UCrCClIbq-C8FMfaGoMvB6DQ,3,https://yt3.ggpht.com/ytc/AAUvwnjQ-iZMjOxncV7itlcfjX6XR7PnAT_U0uoO_ZDG-g=s176-c-k-c0x00ffffff-no-rj,False
590,UgwmnPOPjnL1C5dAnS94AaABAg,semma song,3 hours ago,b.geetha b.geetha,UCLkyI9DO7R3RJjutfhZVxgQ,2,https://yt3.ggpht.com/ytc/AAUvwnh4sjGCsk76mbOVDmHOoVoIs-NZebk910pGJw=s176-c-k-c0x00ffffff-no-rj,False
591,UgymYCj5pkfgmh9Ahw94AaABAg,6 lii9jmju.3,3 hours ago,Veera Maha,UCsS4YysnwRoWgWIZhDaDQUQ,2,https://yt3.ggpht.com/ytc/AAUvwni_0SWNk_LtI_R-jGI-iufD1_vvahvppzyOAg=s176-c-k-c0x00ffffff-no-rj,False
592,UgyftaxS0XlRq1pDnpR4AaABAg,"Who see this song 
More than 50 times
👇",3 hours ago,Childy Express 123,UCrCClIbq-C8FMfaGoMvB6DQ,3,https://yt3.ggpht.com/ytc/AAUvwnjQ-iZMjOxncV7itlcfjX6XR7PnAT_U0uoO_ZDG-g=s176-c-k-c0x00ffffff-no-rj,False
593,UgzTC9VpZgrfacs3cKN4AaABAg,D,3 hours ago,Bandi prashanth,UCLgS596O4wFDKTYWJ1jWjrA,2,https://yt3.ggpht.com/ytc/AAUvwni10WnR1NpASgamgaQew-EY-9FFF0ROn44RyZ4dnQ=s176-c-k-c0x00ffffff-no-rj,False
594,Ugy6mjyHwtWt1rgKNYB4AaABAg,Ada paavi 🙆 Enjaayi Ganja me....இந்த பாடல் கஞ்சா பயன்பாட்டை ஊக்குவிக்கிறது😡😡😡,3 hours ago,griffin bristol,UCkgV5azABJvsUWB_PdWJuLg,1,https://yt3.ggpht.com/ytc/AAUvwnjxzNlOwzKQFWLsPDWoZzyvJ39ZZYnM0wmZog=s176-c-k-c0x00ffffff-no-rj,False
595,Ugw1V1-6AndjIMkytxh4AaABAg,"தமிழுக்கும், தமிழருக்கும் கிடைத்த மிகப்பெரிய அங்கிகாரம் 🔥🔥
தமிழின் பாரம்பரியத்திர்க்கு கிடைத்த வெற்றி 🙏",3 hours ago,Gopi Ruth,UC2RWYVBfdgfTBZVEj5nPGWw,2,https://yt3.ggpht.com/ytc/AAUvwngfr5f1PcySa9Jxv6uDcB8cOaRVZjp-pImlSCZyIg=s176-c-k-c0x00ffffff-no-rj,False
596,UgyalgoM1WsFJQkymFl4AaABAg,"INTHA PAATAL EN UNAVU....









ADDA PAAVI 🙆 இந்த பாடல் கஞ்சா பயன்பாட்டை ஊக்குவிக்கிறது😡😡😡",3 hours ago,griffin bristol,UCkgV5azABJvsUWB_PdWJuLg,2,https://yt3.ggpht.com/ytc/AAUvwnjxzNlOwzKQFWLsPDWoZzyvJ39ZZYnM0wmZog=s176-c-k-c0x00ffffff-no-rj,False
597,UgzMY1bLVVtdUU7iOKF4AaABAg,"INTHA PAATAL 1 BILLION REECHittirkku....











இந்த பாடல் கஞ்சா பயன்பாட்டை ஊக்குவிக்கிறது 😡😡😡",3 hours ago,griffin bristol,UCkgV5azABJvsUWB_PdWJuLg,2,https://yt3.ggpht.com/ytc/AAUvwnjxzNlOwzKQFWLsPDWoZzyvJ39ZZYnM0wmZog=s176-c-k-c0x00ffffff-no-rj,False
598,UgzzjAGQIx4wbEuEdsJ4AaABAg,202m ❤..,3 hours ago,Abduljaleel Chukkan,UCXd0-UbqkHLu8G_dg4RfXOw,3,https://yt3.ggpht.com/ytc/AAUvwngVZYce8DGmei2XrcAi3E78vElKMnlLDly0yQ=s176-c-k-c0x00ffffff-no-rj,False
599,Ugwy1HV4W_pZsuwbziZ4AaABAg,😊😊😊😊😊😊😊😄😄😄😄😄😉😉😉😉😘,3 hours ago,P Harini,UCXkyDIH27vl140bVZ7fJEhQ,2,https://yt3.ggpht.com/ytc/AAUvwniNUjczQpnaGIrIU6GQlUzuiDQFTmtmzhfoxw=s176-c-k-c0x00ffffff-no-rj,False
600,UgwAzaRE95nWheWYedR4AaABAg,Super,3 hours ago,P Harini,UCXkyDIH27vl140bVZ7fJEhQ,2,https://yt3.ggpht.com/ytc/AAUvwniNUjczQpnaGIrIU6GQlUzuiDQFTmtmzhfoxw=s176-c-k-c0x00ffffff-no-rj,False
601,Ugwc0KpGMT88G4xrt_B4AaABAg,👎🤮🥴🤮🙉👎👎👎👎👎🤦,3 hours ago,Brawl Stars,UCnwMHk4Pi_sklVS113zsHcA,0,https://yt3.ggpht.com/ytc/AAUvwnimL5XNUh86QogBOFMHnYH2Vw78Ws_ezaJJrjrL=s176-c-k-c0x00ffffff-no-rj,False
602,UgyX5WOvGHVW_uFxRod4AaABAg,Let all of us Enjoy & Preserve Nature ! TAMIL(தமிழ்) Will Live Longer as our Mother Nature !வாழ்க தமிழ்🥰,3 hours ago,Vishal👁,UCHh-QikgtCrGR2VewIz6_Qw,3,https://yt3.ggpht.com/ytc/AAUvwngqoMDH5iDqbZugIsFL_VFlZ2NvuPvk8JU8NCcx=s176-c-k-c0x00ffffff-no-rj,False
603,UgyalgoM1WsFJQkymFl4AaABAg.9NEeR6pm81q9NEjN1Vtxbg,😉😁😂,2 hours ago,Ragu.P Kannan,UC-3y6gdxlRqvpCVjGOOAf2A,0,https://yt3.ggpht.com/ytc/AAUvwnjo_31Kbi0ldJ16v_oVcbkXzSEylOL8f8giI6jbFQ=s176-c-k-c0x00ffffff-no-rj,False
604,UgxGpssK1aTVcMA9_hd4AaABAg,Who thinks this song will hit 1 billion views until November !!!,4 hours ago,Abhishek Chougule,UCap-qiiENa4S4EIOXxhDFuQ,5,https://yt3.ggpht.com/ytc/AAUvwngU4GN9fUzQ3gMolzyedQ_Gi36XPtabXMoUgMFOEg=s176-c-k-c0x00ffffff-no-rj,False
605,UgwT-S0tBGFkh82Wq8N4AaABAg,I like this song for dancing,4 hours ago,Linta Toby,UCKb_rKk8qXfS4QKw5w_Ynug,2,https://yt3.ggpht.com/ytc/AAUvwnicTbsMYl1FhfKghQZSnvbq2DWfGXvBOchXwXaTKQ=s176-c-k-c0x00ffffff-no-rj,False
606,Ugwo7KnpLrdcPzkLD8N4AaABAg,Dhee . ft fan hit a like here ❤️,4 hours ago,G. Vinothin,UCzWLGKs6YQzmfWwiIDMTD6g,1,https://yt3.ggpht.com/ytc/AAUvwngFiYIpG2vkmCUcsGnDfn7ss8W04iWjMTfstoRrQw=s176-c-k-c0x00ffffff-no-rj,False
607,UgwUZKuqLdbVPC0NByh4AaABAg,Who is ko ko docter dance whacking,4 hours ago,tungnath korthi,UCy4K65MPyLhs_qthquKSZqg,2,https://yt3.ggpht.com/ytc/AAUvwnicdXzSiehz7I0tEr938mYW50FqH0YAolQPgw=s176-c-k-c0x00ffffff-no-rj,False
608,UgyVHq5o5ngT-qBzNlV4AaABAg,super song,4 hours ago,GAME YOUTUBE CHANNEL,UCET3jg0EXyYhytPCciIjwGA,1,https://yt3.ggpht.com/ytc/AAUvwni_wieUJ4KP8-hp6sA8NWuzeRJVMPAMWRmWqQaF=s176-c-k-c0x00ffffff-no-rj,False
609,UgzfvqaqONv7kxc2AoJ4AaABAg,Super 💖💖💖,4 hours ago,Hanmanpally Hanmanthu,UCShi0Ogfr17r5DJeXOY_fTQ,1,https://yt3.ggpht.com/ytc/AAUvwngQJ2GnIrZj53PAPkpohR-MwgBFE8TnP-Rn2g=s176-c-k-c0x00ffffff-no-rj,False
610,UgyvxKtlbF5lX2JHDK94AaABAg,Nice song,4 hours ago,Durga Durga,UCnmgeF_cF-SfY5Jt_8zoB-g,1,https://yt3.ggpht.com/ytc/AAUvwngAS69cXnN16jVro4QI11GbOvGXAh1CBptkSA=s176-c-k-c0x00ffffff-no-rj,False
611,Ugyunh9T2sd1BA2w8Xp4AaABAg,❤️,4 hours ago,Tony RV,UCfc5EpIDvJyN4qz7WluBtkg,2,https://yt3.ggpht.com/ytc/AAUvwnjvyd7bl9xSdeZdA_clOAa-TyviLOx0xgw4n_5hmA=s176-c-k-c0x00ffffff-no-rj,False
612,Ugwa9zuY52xBNiM4lrh4AaABAg,"I find this song a bit similar to MAKEBA song from jain, but I love this song!",4 hours ago,Ark Ka,UCTMtRqZFjmx8Vxz1qfjFprg,2,https://yt3.ggpht.com/ytc/AAUvwnj472_HDBbtFB0LF4OMjXoeRdz46xmGnlHzgsoUtg=s176-c-k-c0x00ffffff-no-rj,False
613,UgxBFQHqs0oJk-XX93V4AaABAg,"Kadale ,
Karaye, 
Vaname,
Saname,
Nelame,
Kolame,
Yedame,
Thadame
Super Lyrics",3 hours ago,Anbarasan Subramanian,UCPL2aHY5SxRCHGjkwpIZD-g,1,https://yt3.ggpht.com/ytc/AAUvwnhriIBL50SP9PjVhQzneAYmSKF_GOpTmdOg65G4=s176-c-k-c0x00ffffff-no-rj,False
614,UgwN0Xd1j76u0s3YE-J4AaABAg,Hi,3 hours ago,꧁M. DHILIP Boss꧂,UCAzsmF6_RbbruHsKmm245lA,1,https://yt3.ggpht.com/ytc/AAUvwngsALW_UQv49DGH9KHUXQP3Zn-z-vZ4WQDPhzBYtA=s176-c-k-c0x00ffffff-no-rj,False
615,Ugz0pDN42tMTyMvh3mF4AaABAg,Hurray !!! 200 M + Views vanthiruchu 🥳🥳🥳 கூக்கூ கூக்கூ,3 hours ago,Bujji Kutty,UCj4oHzlHW7aZLn9KQEvAV1w,1,https://yt3.ggpht.com/ytc/AAUvwnhqcslfm0bsMGxDw9N_tevc7uVnj8lgBXyU-a8a=s176-c-k-c0x00ffffff-no-rj,False
616,Ugxc23bVFPY-PCbkv2V4AaABAg,"தமிழனின் புது முயற்சி தமிழின் மறுமலர்ச்சி இந்த பாடல், முதல் நாள் இந்த பாடலை கேட்டேன் சரியாக புரியவில்லை இன்றோ ஒரு பெண் குழந்தை பாடிய இப்பாடல் வரிகளை கேட்டு வியந்து போனேன் Enjoy Enjaami👍👍👍",3 hours ago,G R,UCjFnyGZNtRL2IaoKrxkbEbA,3,https://yt3.ggpht.com/ytc/AAUvwngizksqYTmomfQB2BmCL_U_muIzXOKMRHw2XrJ-Tw=s176-c-k-c0x00ffffff-no-rj,False
617,Ugxcg3NJ5gdXmjAIpkJ4AaABAg,"telugu vallu attendance plz
like for attendance",3 hours ago,Sri Varma,UCXT--dwH3QqdmXiyAlUtW2Q,3,https://yt3.ggpht.com/ytc/AAUvwnjFN68xWJk_Wl4U7Eq9dnZqbrvFEOynQRwVrA=s176-c-k-c0x00ffffff-no-rj,False
618,Ugw-_NuuyWId5gt85xh4AaABAg,Im the only one hear sia's voice in her ? 3:12 😍,3 hours ago,Dilum Fernandez,UCHhWu5QHpgwBaecqFUXkdSQ,1,https://yt3.ggpht.com/ytc/AAUvwngGAKs-wGB3bS4fxhag5sWMNoon-vJ5PNnok5WU3Q=s176-c-k-c0x00ffffff-no-rj,False
619,UgxJsemvCrBZi3sZgxd4AaABAg,Super,3 hours ago,Ramesh Masapatri,UCDiOyHW9Mv81x-Zc_n0TFiQ,1,https://yt3.ggpht.com/ytc/AAUvwnhvSiBXM3rz57T-HJioyXo1mwOWT1SzioenQ37d=s176-c-k-c0x00ffffff-no-rj,False
620,UgzczTgkbFcMrMjD2Oh4AaABAg,now you are 201m views,3 hours ago,samanya art,UCC-GxoIU5eg6FpT9JCBv41A,2,https://yt3.ggpht.com/ytc/AAUvwnifuzkiZyMfjecNFvSc-5-aL9XVCflOH7N2guei=s176-c-k-c0x00ffffff-no-rj,False
621,UgwDdq5JpHN7fPmZXsd4AaABAg,Congrats for 2 million views,3 hours ago,PDT GAMING YT,UC2kr-WG2G9Dr1ZMWTpppI3w,3,https://yt3.ggpht.com/ytc/AAUvwniUstWTbaW0fbLoMOHcluK4XtiiFeTAbLuVlVKP=s176-c-k-c0x00ffffff-no-rj,False
622,UgwjYzo1QZtF2MYRRrR4AaABAg,Love from in space,3 hours ago,cmc galatas,UCd_PG7WVSXqkoHdosP_EwVA,1,https://yt3.ggpht.com/ytc/AAUvwnjdCcYNl_jHbsPpFnHKrDiG2gQWj4AAunsuvt0XFw=s176-c-k-c0x00ffffff-no-rj,False
623,Ugw-5_f9FrbdE3PIJop4AaABAg,Super,3 hours ago,Indian Girly Talks,UC1k_8PRkEKc_Abcy8aUhXig,2,https://yt3.ggpht.com/J6KdRxs_FGu2Zhy7ta4Tw5EzOVNJXpwAYcjwVwC5CzYpEp61o6K5RRhHcQ1Fepq8wqgPy_Zv8Q=s176-c-k-c0x00ffffff-no-rj,False
624,UgxGpssK1aTVcMA9_hd4AaABAg.9NEYw7BSzQy9NEzcQ77Vry,Then stre@m this if u want 1billion,8 minutes ago,Stre@m enjoy enjaami or else you gonna be kill,UCsczvDIZRbsRkbu1KttM2Zg,0,https://yt3.ggpht.com/9cF52yl4-tncmFiX0-b5CgDYa2YO4VH3X7NesW1HXzMjvZhLQHvuk96JWPdI69O598oXkunIGvg=s176-c-k-c0x00ffffff-no-rj,False
625,UgwXxNuWII-M3wyyZrJ4AaABAg,இந்த பாடல் வரிகள் இக்காலத்திற்கு தகுந்ததாக நன்றாக இருக்கிறது,4 hours ago,Kaviya C,UCFApTBthLwtdomwsuldzrpg,1,https://yt3.ggpht.com/ytc/AAUvwngVcAgF6LERn6dLsURl3lzKXYg1LCbJI9scWpaaJQ=s176-c-k-c0x00ffffff-no-rj,False
626,UgyJ-3EMzq29PVcM3Np4AaABAg,Suparsong,4 hours ago,Supar ragaerunducuenpayapodungasankar alagu,UCkKcnUy0379Fpv3d4pKKcJA,0,https://yt3.ggpht.com/ytc/AAUvwnjL2fXrwpumqnevl4xtz6-pCPqNTm5b17B3Hw=s176-c-k-c0x00ffffff-no-rj,False
627,UgyvdRcO5cKPm54zPKd4AaABAg,Super 🥰🥰,4 hours ago,Anitha Arun,UCKz8d7r7_hruAwryYUNajkQ,0,https://yt3.ggpht.com/ytc/AAUvwnjLy5qFS_-uWu-mpdSAfbmkcB1aKxpZDesu0A=s176-c-k-c0x00ffffff-no-rj,False
628,Ugxs7CAZxa9AsCYwuSF4AaABAg,💫💫,4 hours ago,Shruthi Shetty,UCSTSCkCgKxxnN5z6iqT246w,1,https://yt3.ggpht.com/ytc/AAUvwngZW3XaqSD1hi61bCidMhfDqeoEChj2jC7DUQ=s176-c-k-c0x00ffffff-no-rj,False
629,UgyEzTWuheoa9Ywq-vx4AaABAg,"Everyone please try to understand the lyrics, with the help of subtitle's.",4 hours ago,gopinath nath,UCYXUofbYjTRxhB9F7yii2ow,2,https://yt3.ggpht.com/ytc/AAUvwngs5Vy6_HO4YA5HSVnLazt_JCoH8rGMQd5wmg=s176-c-k-c0x00ffffff-no-rj,False
630,UgyIUGCerQSD3K9fpO94AaABAg,"the tune is so catchy, I clearly didn't understand the language but thanks for providing the subtitles. <3 <3 <3",4 hours ago,Harmeet Bindra,UCWhbHs1oYL3vcDJY7PGPhzQ,1,https://yt3.ggpht.com/ytc/AAUvwniLIV7J4KMiPI8NoOx95pbyLqGQVFp_CSSTGIMJaA4=s176-c-k-c0x00ffffff-no-rj,False
631,UgzvZ66vup7d7NHXEzF4AaABAg,Wow super ela patta,4 hours ago,Prema Jayantha,UCHz8_VZhZaJJLde0plrG-nA,1,https://yt3.ggpht.com/ytc/AAUvwngr50QoH8VuLUjhv_0qMfGwC_D26IRzLAnBLw=s176-c-k-c0x00ffffff-no-rj,False
632,UgysmLjm_8BhFNVnHIF4AaABAg,Super,4 hours ago,Hari Abhi,UC-54TDZ3ZqxTrBw8TdSHQHw,1,https://yt3.ggpht.com/ytc/AAUvwni4HM8qFTH4kYulbM1PNtFUA7mo_V5MwgUDPA=s176-c-k-c0x00ffffff-no-rj,False
633,Ugy-Qr9wYdFpm8QK1kF4AaABAg,Super,4 hours ago,Hari Abhi,UC-54TDZ3ZqxTrBw8TdSHQHw,1,https://yt3.ggpht.com/ytc/AAUvwni4HM8qFTH4kYulbM1PNtFUA7mo_V5MwgUDPA=s176-c-k-c0x00ffffff-no-rj,False
634,UgwHbfGYu9vrnLyLKvt4AaABAg,Super 💗💗,4 hours ago,Suganthi Vela,UCq2NOdSOIDzn7SGkCk9Razg,1,https://yt3.ggpht.com/ytc/AAUvwnjmHK7R77zahga8QDn_KKK2g5dwWQnUFOY3Qg=s176-c-k-c0x00ffffff-no-rj,False
635,UgwHYfGwyI_-hb-k8Xd4AaABAg,Didn't got a single word ..but enjoyed the song 😍,4 hours ago,Omegle meets Varex,UChLeJeroceL_Az2P8U0qBlw,0,https://yt3.ggpht.com/ytc/AAUvwnhTbrrX97LsdsrVNJaZs3C5otjWdgVVnpMCbDWDmQ=s176-c-k-c0x00ffffff-no-rj,False
636,UgxmZqqiLWcnOocwOXN4AaABAg,Who is viewing after Kerala and  tamilnadu police danced for this song like here,4 hours ago,dream 11 Dhanraj.r,UCFMNqd20HpiVlGf2KBi8PZg,1,https://yt3.ggpht.com/ytc/AAUvwnhbPb6lpiIMTLQXkBAaNGgRak_2tFPne91_mQ=s176-c-k-c0x00ffffff-no-rj,False
637,UgxGuyp-iZ4HdVO9s2d4AaABAg,My baby cousin is 1 years old and whenever on this music he starts saying kuku,4 hours ago,vpukyunus saleem saleem,UCeZ9c8VMs2dDoBzi0Zr5FVg,1,https://yt3.ggpht.com/ytc/AAUvwnhrujjomCfdyl4gIGp4zmApFZOF7f2ECsRG9TFzWw=s176-c-k-c0x00ffffff-no-rj,False
638,UgzFIM-g7W-KudGCznJ4AaABAg,One song subscriber increased,4 hours ago,Selva Perumal,UC2uG6n2ymoXaOPBMy_ixYBQ,0,https://yt3.ggpht.com/ytc/AAUvwngRRD8qVX-pH8SNVXSMid3y9wDQuS-siw9GwA=s176-c-k-c0x00ffffff-no-rj,False
639,Ugz-AG3faCxvSBRxzlp4AaABAg,Supe👏🙂😘💐💐💐👑r,4 hours ago,Vitharshana Vitharshana,UC2oBXtfXTU27_qHra8uHJsw,0,https://yt3.ggpht.com/ytc/AAUvwnjiTciklJdrubymMc7y8rhWJyxMl7EiYKZCJA=s176-c-k-c0x00ffffff-no-rj,False
640,Ugzo1HsJolthODGPxgJ4AaABAg,🥰❤️,4 hours ago,Kawee hanz,UCe0uGU_227OXgxrix0a0VzQ,1,https://yt3.ggpht.com/ytc/AAUvwni6y7WQLO2fXVm0RNHx5vYyIWOBsEO6A7h-xA=s176-c-k-c0x00ffffff-no-rj,False
641,UgzoqYDI_z7ncZa_Hq14AaABAg,Love from SL🇱🇰,4 hours ago,Kalana Weerasinghe,UCAcDvLCrnbhJf8UqWdovs-g,0,https://yt3.ggpht.com/ytc/AAUvwnjnom8n6C0EvV98vkaFiYYcoC3yplogc73q=s176-c-k-c0x00ffffff-no-rj,False
642,UgytW0D9-MyTogzFC5Z4AaABAg,Wow😍 love from sri lanka🇱🇰🇱🇰🥰❤️,4 hours ago,Kawee hanz,UCe0uGU_227OXgxrix0a0VzQ,0,https://yt3.ggpht.com/ytc/AAUvwni6y7WQLO2fXVm0RNHx5vYyIWOBsEO6A7h-xA=s176-c-k-c0x00ffffff-no-rj,False
643,Ugy8juM3Ng8lxlI9VDp4AaABAg,"Iam from andhara Pradesh I watched this song many times,I love 🥰 this song 🤩🤩🤩🤩",4 hours ago,RØYÃL RÅMÜ,UCO6IQO0UDU4Ny-mtSRWasoQ,2,https://yt3.ggpht.com/ytc/AAUvwnhSlgMihUF9DixmiZxqKduq5QbaSnzZXBecX7sQ-Q=s176-c-k-c0x00ffffff-no-rj,False
644,UgwBG2Fud8Rwt1DbMYp4AaABAg,Although I don’t know the meaning of this song I enjoyed this song a lot 😊 Good Job 👍❤️,4 hours ago,Dewmini Wijesundara,UCsva-MDHjwOk-BZuO3FK9kg,2,https://yt3.ggpht.com/ytc/AAUvwniol48Tb2gDGQXfthnOAS9jYbdUqtBBElMPy83axQ=s176-c-k-c0x00ffffff-no-rj,False
645,UgwBG2Fud8Rwt1DbMYp4AaABAg.9NEYkCOsDyq9NEZlLA5HLY,Can u turn on the captions pls,4 hours ago,pavithra,UCRJwVArOu_BIg245urYo_Pw,0,https://yt3.ggpht.com/ytc/AAUvwnhDNDbjezVRGAumpr2z_MvrIPr4aoTFF3EgIU3OsQ=s176-c-k-c0x00ffffff-no-rj,False
646,UgyCCnIj345X8AZvV-l4AaABAg,Nai narri poonaikum tha inthe arii kolem kude sonthem madiii.................fact,5 hours ago,meow meow,UCheifbhgM2zyWUzyhUTBC-w,0,https://yt3.ggpht.com/ytc/AAUvwniMn8ip4epRcTBPYAvoDrZPyq-xvvTSfBN9ag=s176-c-k-c0x00ffffff-no-rj,False
647,UgzYx0mDeuf2jpQnVuJ4AaABAg,Can anyone explain the meaning of this song?,5 hours ago,Ramkishan Patel,UC6IvdwETVXvTz64GSozxfbg,1,https://yt3.ggpht.com/ytc/AAUvwnjTfgDjx3g-DiDaOk_zX1mDrEBUx6Y49j4TZA=s176-c-k-c0x00ffffff-no-rj,False
648,UgwXIZlhB5Qv6Ecxs8B4AaABAg,I'm from North India and I have no clue what the lyrics meant without the subtitles. But I am 200% sure that this song alone was 10 times better than Tony Kakkar's entire career 😆,5 hours ago,Enaya Tariq,UCIW7eACg5HbV38_opntMiJA,0,https://yt3.ggpht.com/ytc/AAUvwnjVoQm-gdHoPZ2nmvaS-KtzZbfZ9cpv_O8yeQYHWg=s176-c-k-c0x00ffffff-no-rj,False
649,UgxoGAnEiW9bYrdYlTJ4AaABAg,"Doctor: What is your problem

Me: I Can't get this song out of my mind

Doctor: Even me too",5 hours ago,Dinesh Babu,UCsz1AmJ6_gg4uG66DsKtYUw,0,https://yt3.ggpht.com/ytc/AAUvwnit3hr4OvkQpGhWnx2-iCq1Z-LlHxQkZItn9-nt=s176-c-k-c0x00ffffff-no-rj,False
650,Ugx120GNlG6fF4dnbVF4AaABAg,"I found out this song few days back...and now I am listening to this song whole day...And everyday 1-2 M views are increasing.....it deserves 1B views.. it's real art.. vocals, lyrics,beat, screenplay:- everything is on point....❤️❤️❤️❤️",5 hours ago,20UCH044_Mau Saha,UCE3V3SoqHjiQLNPoGdE8WAA,0,https://yt3.ggpht.com/ytc/AAUvwnjJx4nxD7j0ADsA1yWHJt5nGajFB1duWMlphw=s176-c-k-c0x00ffffff-no-rj,False
651,UgyjvXP201hjqvnOBw94AaABAg,My sister favret song,5 hours ago,Abdul Sathar,UCiAoXhNTos4rNpsdqEtt58g,1,https://yt3.ggpht.com/ytc/AAUvwngo5KKInlD1g1om5O0C_tgmbOMKCJdynTX8Ow=s176-c-k-c0x00ffffff-no-rj,False
652,Ugya92toBlw6z2P9jcV4AaABAg,All day with enjoy enjami 💯👍👍👍👍,5 hours ago,Mas Sun,UCyfLCcl9V6WP5L92lb2utAA,0,https://yt3.ggpht.com/ytc/AAUvwngq3nGILzmFxGGQdk8Xlz9S4jweabEXSSjckEVJLA=s176-c-k-c0x00ffffff-no-rj,False
653,UgwKf5Ka782S5heUCNd4AaABAg,Good,5 hours ago,Shreya Anna,UC73HeWbDCNqx9VpG9t54T6A,0,https://yt3.ggpht.com/ytc/AAUvwni34Qemm3EAMD8gfX-qBBAyedBF-whEb0pflg=s176-c-k-c0x00ffffff-no-rj,False
654,UgyMKgOjGV3D1iqb2Np4AaABAg,Jimmy,5 hours ago,Arthi Gandeeban,UCPIi1jV4FCbYUO_Ukk9msCg,0,https://yt3.ggpht.com/ytc/AAUvwngUlCt6rsWLjL5QRrsRwpfyA2XZ-kPKymYc0g=s176-c-k-c0x00ffffff-no-rj,False
655,UgyqJ1hngqkNEffte6B4AaABAg,201m views 🙄,5 hours ago,Boopathi .T,UCKXsb04C8AiUznuwV6ze1Pw,2,https://yt3.ggpht.com/ytc/AAUvwnjskCDAWzeDJhYumbAgVypz0LNnfwD15n62OQ=s176-c-k-c0x00ffffff-no-rj,False
